tell lie alway lifetim achiev for and let rise and vote thi useless,-2,1.0,0,2
say again enomost peopl think govern all about some fine engli,1,1.0,1,0
but dey wish trump speedi recoveri well,2,1.0,2,0
masa get vision sia english sef get problem sleep foolish,-2,1.0,0,2
societi that there money peopl pocket probabl wont make them indulg such crime there,-1,1.0,0,1
Im told late polit parti pay fool like you insult anyon who doesnt agre with them,-2,1.0,0,2
nice talk presid,1,1.0,1,0
may rest peac hi good work shall follow thi and the gener come still have you mind,2,1.0,2,0
thank you ghanaweb the poll are the reflect the ground nsmqgrandfinal ghanamali ghana mali,1,1.0,1,0
dear presid the current chair ecowa wouldnt out place ralli other ecowa lead,1,1.0,1,0
hard oo hmm someth see now,-1,1.0,0,1
bco lie befor everybodi must lie too peter will bounc your visa,-1,1.0,0,1
ghana not safe veri scari,-1,1.0,0,1
nobodi ask you feel sad but stupid make foolish comment,-3,1.0,0,3
africa especi ghana thank bro but sila blood will fight back for justic,1,1.0,1,0
it onli those with parti color will make useless ult,-1,1.0,0,1
sad day for ghana too easi acquir illicit arm Gh the min interior and small arm commiss must sit,-1,1.0,0,1
nigeria problem ghana problem that rubbish must stop your chairman ecowa pleas dont keep silent endsarsnow,-3,0.6,1,4
equal life onli exist booksbut realityther equal rip sila,-1,1.0,0,1
boss danquah and ahm sual sef find perpetr fresh case,1,1.0,1,0
nana you are great leader may god give you long life and wisdom help mother ghana peac,2,1.0,2,0
sometim seem bring useless peopl here,-1,1.0,0,1
how can you shock the command inchiefal you have presid over insecur the count,-1,1.0,0,1
whi must everyon feel sad co politician dead,-2,1.0,0,2
Im not happi about anyon death all said doesnt concern when politician die,-2,1.0,0,2
presidenti staunch support the npp preach your good work everi where and advo,4,1.0,4,0
daddi pleas close down and see you want win thi year elect,-1,1.0,0,1
how how can thi type crime happen ghana need rescu our children with some type speci,-1,1.0,0,1
fair believ wld have gather much inform and interact with buhari and th,1,1.0,1,0
good have them there thank,1,1.0,1,0
the whole countri more time will clean and healthi with the establish thi recycl plant across the,1,1.0,1,0
hmmm heartfelt condol and hi famili presid,1,1.0,1,0
talk sens next tym bro never mine who are respect elderli man mine speech friend,1,1.0,1,0
dumb what know them polic offic arrest,-1,1.0,0,1
should blame you are you readi for the blame,-1,1.0,0,1
ye yet when some stupid get kill then all the sudden want the whole world,-2,1.0,0,2
those they are dupe day night arent peopl father other dont,-1,1.0,0,1
kwasia mpena show how aimless are life,-1,1.0,0,1
too would nice for him tweet wait for world leader,1,1.0,1,0
quiet der expect nana say someth,1,1.0,1,0
think befor type buhari not dead ha said anyth abt,1,1.0,1,0
true bro way fada dey fool sef edey shock,-1,1.0,0,1
like blacklivesmatt tweet long thesi our peopl are die you want talk say see cal,-1,1.0,0,1
you see guy stand correct that not all politician are corrupt even thou,2,1.0,2,0
blaaa did just mention failur how defin fail,-1,1.0,0,1
thi tym she trippin bruh she go overboard and need correct asap,1,1.0,1,0
wa quick give tweet concern georg floyd wa quick call for meet for WA head sta,-1,1.0,0,1
asleep like alway doe,1,1.0,1,0
havent stolen from anyon befor you have judg yourself alreadi god forgiv,-1,1.0,0,1
the man wa just shot dead today and there replac for him polit conveni and selfish interest,-2,1.0,0,2
you sit there and eat whilst suffer how some suffer that gca work and till now yo,1,1.0,1,0
where ecowa all thi ghana should stop pay due that useless organis come think it,-1,1.0,0,1
when say ghana not safe under some say were do polit with our secur and theyll unlea,-1,1.0,0,1
Mr presid you dont want lose vote and that famili you better termin the contrac,1,1.0,1,0
pleas nana you have address thi sar issu nigeria least the govern nigeria can see your tweet,-1,1.0,0,1
thank you your excel also wish you resound victori honorari odade3,1,1.0,1,0
thi innoc guy matter strike whenev recal may rest peac,-1,1.0,0,1
then keep quiet and let them lie peac sinc cant politician,1,1.0,1,0
those camera see through the dark,-1,1.0,0,1
one the best way ensur our environ are kept clean bolgatangawasterecycl,2,1.0,2,0
what made thi mfantseman lost hi life simpli becaus the system hard presid cant,-1,1.0,0,1
thi land for sale east legon hill titl and litig free interest person should call whatsapp,1,1.0,1,0
Mr man find somewher and sleep have noth proper say,1,1.0,1,0
it prayer that you also through all the suffer peopl through co our politician,-1,1.0,0,1
thank you ghanaian leader politician armi for the unparallel peac have here it great,2,1.0,2,0
hope you also dont rant when famili member also die co ba,-1,1.0,0,1
pleas just resum tertiari educ for pleas,-2,1.0,0,2
ask him again even the citizen develop countri have the best sec,1,1.0,1,0
wow see what young girl who benefit from the free,1,1.0,1,0
the presid the said nation even silent about the situat,1,1.0,1,0
Im too honest politician,1,1.0,1,0
brother like said Im happi see them die but Im also not sadden their death,-2,1.0,0,2
thi total wicked can never thi ghanaian pleas use your chair the ecowa chairman,-2,1.0,0,2
reckless old man,-1,1.0,0,1
chronic diseas,-1,1.0,0,1
when kinbu also win it,1,1.0,1,0
ghana dire heart fan spur,-1,1.0,0,1
and the npp are more corrupt,-1,1.0,0,1
you think ghana isnt safe enough you can nigeria ofui,2,1.0,2,0
wer not readi for spill over overwhelm nigerian youth popul in2 di countri which,-1,1.0,0,1
dear pleas when the judg sentenc these murder death ani form capit punish plea,-5,1.0,0,5
realli get some stupid peopl for ghana paaaan ooo herh,-1,1.0,0,1
all the sign were clear about the insecur the good peopl ghana,1,1.0,1,0
you sound like you know the person that stab himwhat have you done citizen,-1,1.0,0,1
could have also insult him but realiz ee,-1,1.0,0,1
fine girl sens,1,1.0,1,0
ghana dont have such issu both our presid and opposit leader arent tyrant,-1,1.0,0,1
you are right but such investig can take longer than you can imagin,1,1.0,1,0
hahahaha but lie gain what you see are tri defend your own no,-1,1.0,0,1
continu miss the point continu assum ask for tweet Im done here,-1,1.0,0,1
ohk nice great polymath greater achiev await him,1,1.0,1,0
covid19 We commit ourselv build hospit give much stronger foundat healthcar deliveri,1,1.0,1,0
sir how doe the pan african ideolog prevent crime,-1,1.0,0,1
Im neither shock nor sad it onli legal crimin who ha been murder illeg crimin,-3,1.0,0,3
wanna own matter self settlena nigeria own carri for our head top leav our old man alon,1,1.0,1,0
cut the sod for the commenc construct solid wast treatment plant sharigu and address,1,1.0,1,0
wait for it sinc think it propaganda then ancestor are,-1,1.0,0,1
nice gestur you now and debat mahama just want see someth,1,1.0,1,0
dont even know what the sar protest are abo,-1,1.0,0,1
you see hi name wilsher noth good can come out him just look jack wilsher,1,1.0,1,0
anoth foolish tweet danquah wa kill dure mahama tenur whi should everyth polit talk,-2,1.0,0,2
you have all sens you just jump here insult realli,-1,1.0,0,1
dear sir you are great leader and listen kindli need you call the nigerian presid order must endsar now,1,1.0,1,0
Mr presid pleas want back school god will next year the hostel fee are too exp,-1,1.0,0,1
herh swear you are the most senseless person have seen thi app,-1,1.0,0,1
inde thi week wa excit with the launch for better busi togeth 4bbt initi the presiden,1,1.0,1,0
even wa mahama term offic how far did our crime investig,-1,1.0,0,1
endsar pleas just someth sinc your the head ecowa wake and save our fellow nigerian,-1,1.0,0,1
thi useless curs will come after you all your life,-1,1.0,0,1
you done you think you can just wake and curs someon may the good Lo,1,1.0,1,0
pleas the need and proscrib thi daylight robber call sar will too late when the youth take La,-1,1.0,0,1
thank you it our prayer that you and your famili member pass through the same situat,1,1.0,1,0
brother thi just for fun some peopl take the thing person hahahahaha,1,1.0,1,0
presid the citizen are afraid pleas are save,-2,1.0,0,2
nigerian youth are protest against,-1,1.0,0,1
hmmbut some peopl still support him,1,1.0,1,0
dont follow but atleast got useless person like rpli under comment,-1,1.0,0,1
said and read more onlin there anyth you have doubt about sen,-1,1.0,0,1
ndc did well term what,1,1.0,1,0
presid ghana more safe,1,1.0,1,0
sia sem listen yourself ndc did better when come secur just,1,1.0,1,0
chale the propaganda dey drive back too much them shoot state and you wan politic,-1,1.0,0,1
sleep well honor what world hmmmmmm,2,1.0,2,0
free sh good thing thank,2,1.0,2,0
for today dea you are shock when have you been shock about the neg thing happen,-2,1.0,0,2
yall cant even stop fight time what make you think you gonna get the suspect,-1,1.0,0,1
pleas talk about sar too want even cri,-1,1.0,0,1
you want preach like wise man now what ha your govt done when,1,1.0,1,0
mom die age and you know the beauti thing she even said sh,-1,1.0,0,1
sad onli god no and will get the answer someday rip hon 4morefornanatodomor,-2,1.0,0,2
wa quick share hi thought the polic brutalityrac happen the state he quiet,1,1.0,1,0
right they actual chose their presid invalid for anoth pr,-1,1.0,0,1
thi the most deceptivedishonest and liar ever rule thi countri for the past monthw have,-1,1.0,0,1
npp loyal ladi bolgatanga central constitu yesterday share nose mark the peopl sherigu dure,1,1.0,1,0
confus npp support,1,1.0,1,0
whi dont you becom politician yourself chang thi narr co well alw,1,1.0,1,0
justic for our mphe wa compassion man and good heart but the wick mind other ha made loos suc,2,1.0,2,0
show some respect for the elderli thi the reason whi young man,1,1.0,1,0
human human under the circumst karma bitch,-1,1.0,0,1
are you alright all there murder case here and all you could blame the pre,-1,1.0,0,1
imagin anoth year the lie and fake realiti under just imagin and take vote decis now,-2,1.0,0,2
somebodi tell our dear presid the street he eagerli put camera on all are still veri dark,-1,1.0,0,1
are better bro,1,1.0,1,0
unfortun cant anyth about sar cuz ayawasowestwugnon havent been punish,-1,1.0,0,1
the leader that countri are heartless,-1,1.0,0,1
okay cooli dont know whi buhari look unconcern it sad,-1,1.0,0,1
not surpris that most african presid have ignor the situat theyr all tyrant,-1,1.0,0,1
thi get blood boilingafrican leader rush support blmthey send their best wish trumpb,2,1.0,2,0
buhari useless that they need put hi face next the word useless the dictionari last year ghan,-1,1.0,0,1
you wish racist speedi recoveri but nigerian that are just down the street your not mind them,-1,1.0,0,1
the nigeria situat sad one pleas come through endsar,-2,1.0,0,2
thi death would have been prevent the panafricanist ideolog from the late Dr kwame nkrumah wa,-1,1.0,0,1
charli you are 1000000 right,1,1.0,1,0
all shock and they will sure pay for what they have done him,-1,1.0,0,1
did you say suspect arm robber robber who knew hi name let get seriou here want tell,-1,1.0,0,1
good hear about your concern can the govern support these brilliant student becom natio,2,0.5,3,1
the current chair ecowa author head state and govern ha been veri silent today the sar issu,1,1.0,1,0
thief die all the time you cri over them co they dont practic thier own expens coat,-1,1.0,0,1
everi day thi robber kill innoc and hard work peopl the road but you politian fail act,-2,0.5,1,3
point well made but black live matter global,1,1.0,1,0
just joke and argu with guy,-1,1.0,0,1
eei nana should continu list them wa not even murder hi reg,-1,1.0,0,1
insecur ghana poor secur shame npp wont even vote,-2,1.0,0,2
thi veri amaz and sad may hi soul rest peac 4morefornana,-1,1.0,0,1
foolish be like elikem kotoko will never succeed life,-1,1.0,0,1
good peopl dont live condol the famili and friend the parti and,1,1.0,1,0
realli be though thi day hard for speak much but the moment need help can anybodi help get,-1,1.0,0,1
dear with due respect urg you plead with your colleagu attend the demand hi,1,1.0,1,0
and some confus babi eleph are here talk trash like some peopl are special,-1,1.0,0,1
dey work for prez now make fyt for here den prez see,1,1.0,1,0
want draw your attent your wise enough you will know you dont have comm,2,1.0,2,0
say thi becaus thi also concern for all ghanaian and not onli the polit class protectallghanaian,-1,1.0,0,1
presid cut the sod for the construct solid wast treatment facil sharigu the upper,1,1.0,1,0
they turn blind eye it,-1,1.0,0,1
when they are steal public money here and there they have heart that are,-1,1.0,0,1
with all these secur appoint secur personnel ghana best known and seen funer and we,1,1.0,1,0
chale slow wa spam post comment,-1,1.0,0,1
youv said all you are right,1,1.0,1,0
the crime rate exponenti growth and you said time ago africa youth popul could be,-1,1.0,0,1
presid upon recommend from the polic council ha promot polic offic,1,1.0,1,0
your stanc heavili flaw the popul liter pro,-1,1.0,0,1
who insult someon here,-1,1.0,0,1
ask again when 1000 live are lost right,1,1.0,1,0
that old man doesnt give fuck about it,-1,1.0,0,1
the stori behind thi innoc teacher train veri shock just complet hi,-1,1.0,0,1
the robber must found all cost and dealt with mercilessli just unfortun and sad may hi soul rest peac,-1,1.0,0,1
you are do job your excel 4more for you more,1,1.0,1,0
after everyth nigerian have had suffer ghana thi year it the least you can do,-1,1.0,0,1
what are you do about it becom too much are not even safe thi countri,-1,1.0,0,1
even and are all beg for vote there,-1,1.0,0,1
the presid should least compliment the other school adisco and owass small erh,1,1.0,1,0
you are stupid and foolish the extent that now some viru still eat you,-2,1.0,0,2
may your soul rest perfect peac honour,1,1.0,1,0
Mr presid pleas sinc can now handshak pleas can remov the mask now,-2,1.0,0,2
Mr presid it realli sad barbar highli condemn thi act rip howev the politician are,-3,1.0,0,3
ecowa chair youv not heard seen what happen nigeria what peopl are be kill an,-1,1.0,0,1
god realli bless you nana addo youv realli fulfil you promis 4more4nana more,1,1.0,1,0
sorri for the loss peopl are will anyth for power presid pleas teacher are loo,-2,1.0,0,2
you dont alway have show the world how dumb you are with everi opportun you get you know,-1,1.0,0,1
proud the boy,1,1.0,1,0
alway jump everi glori when first batch weak fsh were riot all over the countri you didn,-1,1.0,0,1
where when it extrem mean after theyv kill enough peopl,1,1.0,1,0
In thi light shall see light anoth proud odade,1,1.0,1,0
mani have die similar mean yet the need final ha not been brought those case there,-1,1.0,0,1
it also import worri about dankwah murder and ahm swaley they arent ugandan,-1,1.0,0,1
nana dear pleas need you shock about nigeria too they are suffer it not right,-3,1.0,0,3
sadmay hi soul rest perfect peac and Im also plead with our secur agenc intensifi their work,2,1.0,2,0
may the young man soul rest peac but let begin think ghana and right thing,1,1.0,1,0
sad they aint do justic,-1,1.0,0,1
how mani ghanaian have die through arm robberi and you never mention that now that anoth me,-1,1.0,0,1
aint asham comment are for then think there someth wrong wit,-1,1.0,0,1
hope the call human right activist are see what go and hope they wont come and de,1,1.0,1,0
usa invest trillion dollar secur yet they still record murder case you ex,-1,1.0,0,1
theyr good,1,1.0,1,0
thi the result get when evil men ascend the throne all die die,-1,1.0,0,1
tsk all he good for are congratul,1,1.0,1,0
hello here your unrol shock and sadden news the murder the member,-3,1.0,0,3
such nice man wife did call the earli hour the morn say ha been kill by,1,1.0,1,0
whi are you shock your poor secur system who are just sleep without do noth,-1,1.0,0,1
serious dont feel ani sad anytim politician die one crimin gone our book,-1,1.0,0,1
everyday your sad your sad anytim someon be shot there hasnt been sin,-3,1.0,0,3
Mr presid there have been rampant case such act throughout the countri that ha creat insecu,-1,1.0,0,1
sad day for the npp fratern and the whole countri larg restinpeac,-1,1.0,0,1
anoth thrush from the garbag Mr presid let dump,-1,1.0,0,1
dont shock worri for the ghanaian peopl who are feel unsaf and insecur under your bad,-2,1.0,0,2
support thisi expect him have said someth about thi long ago the,1,1.0,1,0
deepest condol hi famili the mfantseman constitu the new patriot parti and parliament,1,1.0,1,0
all account wa veri much appreci and love hi constitu and expect the polic bring the,1,1.0,1,0
somebodi that wa persecut hi own peopl for protest polic brutal the unlook dier unlook paaa,-2,1.0,0,2
congratul boy well done,1,1.0,1,0
thi how desper useless gov ha brought ghanaian tosuch useless persona,-2,1.0,0,2
awkward moment the insecur thi countri too much the hunger too much the wicked too much Th,-2,1.0,0,2
good morn ghana our aspir confirm hi intent lead tema central constitu whe,1,1.0,1,0
good morn hi excel amp hon minist thank you for the great work your do for Gh,4,1.0,4,0
dishonest old liar,-2,1.0,0,2
Im look forward welcom you jubile hous akufoaddo nsmq champion presec legon,1,1.0,1,0
you realli want find the murder major mahama,-1,1.0,0,1
someon die ff time matter bruh smh,-1,1.0,0,1
presid with all due respect beef the secur nightw need highway patrolsequip them with weapon,1,1.0,1,0
resign Mr presid you are super incompet,1,1.0,1,0
presid I have paypal cash app and zell receiv all your fund with cool,1,1.0,1,0
veri unfortun situat sad news,-1,1.0,0,1
the whole system fight these kind situat are corrupt the polic that can fight thi case is,-1,1.0,0,1
aww too bad anyway anyth for the boy,-1,1.0,0,1
rip hon may your soul rest perfect peac your good work shall forev rememb,2,0.5,3,1
eiii thi ghana safe all,1,1.0,1,0
wasnt presid alon campaign hard election2020,-1,1.0,0,1
the best presid left the world 4more4nana,1,1.0,1,0
all thi accord the vision have solid wast facil all region ghana thank,2,1.0,2,0
congratul order you work hard and earn the brag right enjoy your reign champ,3,0.6,4,1
reach campaign time de3 social distanc mask amp you think that are fool,-1,1.0,0,1
but pleas presid can you also organ someth for technic school they also have someth,-1,1.0,0,1
thi veri disturb ghana get darker need see light,-2,1.0,0,2
chapter the constitut will give your enlighten summari eve,1,1.0,1,0
hope thi not trueif it true then blame the upper east region minist for support to,1,1.0,1,0
feel sorri for ndc they dont have blue their colour seem blue win thi year npp all the way,1,1.0,1,0
whi not free sh product anaa menko heblew,-1,1.0,0,1
great work hope will see thishelp them nana when ure reelect,2,1.0,2,0
ghana more oasi peac and secur the murder the mfantsiman add seri degener,-1,1.0,0,1
good effort,1,1.0,1,0
good point Im the and surprisingli just had test,1,1.0,1,0
were state insecur peopl are be gun down everi singl day without ani proper outcom inv,1,1.0,1,0
such hypocrisi and opportun you realli care consid the euphoria over thi you could have,1,1.0,1,0
good morn prez pleas tell the minist transport forc bu and station owner take biodata travel,-1,1.0,0,1
presid can you stop your self put put nu whi didnt you invit last winner you think thi,1,1.0,1,0
that all you guy know how and land guardingwher are ahm sual killer,-1,1.0,0,1
the level insecur thi countri under thi clueless govern unaccept,-1,1.0,0,1
gyimi display stupid with confid,-1,1.0,0,1
believ these presec guy are also free sh students4moretodomor,1,1.0,1,0
pleas invit him too,-1,1.0,0,1
congratul the blue boy but the peopl the great kumerican are not happi with thi vict,1,1.0,1,0
now know free sh hasnt affect qualiti educ,1,1.0,1,0
the sad thing that npp can lie make the lie look be,-2,1.0,0,2
dear pleas man who stand for justic and you be the head ecowa kindli talk your fel,-1,1.0,0,1
thi dishearten and you guy are failur term secur upon all huge numb,-2,1.0,0,2
how presid nana addo support good thing like quizz you get vote for that 4morefornana,1,1.0,1,0
may your soul rest peac the culprit should pick soon,-1,1.0,0,1
these are the free sh product with great futur,2,1.0,2,0
dey sell vote oooo ghana make hot,1,1.0,1,0
pleas there criteria take away the women,-1,1.0,0,1
want vote him becaus know good man but hi appointe are make veri di,1,1.0,1,0
the lord thi strength presid have alreadi won thi elect the battl the lord ndc an,1,1.0,1,0
soooooooooo sad,-1,1.0,0,1
forward ever backward never 4more4nanaampbawumia 4moretodomor opk4mpraeso constitu,-1,1.0,0,1
pleas someth about the recent kill home and the street,-2,1.0,0,2
eii sometim solv for good buh still search moneymmm,1,1.0,1,0
you are here congratul some kid achiev win competitionwhi dont also accept the,1,1.0,1,0
wen hope lost been veri honest can win trust start good work but now the,4,1.0,4,0
can moral support your campaign stop thi also want stop inhuman treatment peopl,-1,1.0,0,1
nhwehwenim sei nkoaaa support yr kinbu also come and win,1,1.0,1,0
your one kind that took your parti opposit you keep mess the name,-1,1.0,0,1
good work done your excel more nana,3,1.0,3,0
big support from honokyer baafi and hi juaben south crewu all 4more4baafi 4more4nana,1,1.0,1,0
pleas mbebo your younger brother ask becaus see him everywher your tweet,-1,1.0,0,1
you impress boyz good luck,3,1.0,3,0
make tertiari freeor half free and enjoy the seat till till,1,1.0,1,0
eiii koo your level gyimi dier mad jon,-1,1.0,0,1
good mrpresid,1,1.0,1,0
you are the best all presec,1,1.0,1,0
your parti just lost vote,-1,1.0,0,1
whi cant the good work the parti justifi support from the peopl,3,1.0,3,0
with all due respect thi too shall pass,1,1.0,1,0
pl allow the innoc boy live hi privat life without ani social media distract ghanafo 3nhwehw3anim,-1,1.0,0,1
some peopl are either fool and enviou the boy what wrong for presid invit the bri,-2,1.0,0,2
instead you someth make adisco win say ego follow the 2016 trend npp win the elect,1,1.0,1,0
siaaaaakwa you hide behind social media and disrespect honor peopl shame coward,-1,1.0,0,1
aww there wrong with thi,-1,1.0,0,1
agooghpl 150 3rd highest fee africamandatori covid test fee err pl what be use,-1,1.0,0,1
Ok your were onli infrastructur while everi sector the economi wa face challeng the differ clear,1,1.0,1,0
d333 thi alangadwoa way dey embarrass oooooo Mr prez haaba lift the bar small eh,-1,1.0,0,1
great mind,1,1.0,1,0
you alway want attach with success meanwhil your exactli the opposit tiwui with 3rd class from legon,1,1.0,1,0
the same english kill ghanaian should rewrit what type,-1,1.0,0,1
john mahama didnt give hi peopl free sh they may not understand you,1,1.0,1,0
just look thi mad the mindset some peopl get for thi place herh onli god can someth about it,-1,1.0,0,1
whi old man like you keep lie whi you young man keep lie whi the lie,-3,1.0,0,3
best school ever ghana 6x follow for follow back,1,1.0,1,0
becaus you dont have sens you speak nonsens rubbish you know when nsmq start,-1,1.0,0,1
brilliant lad wow,2,1.0,2,0
good even bro pl can give one thing have done for school after complet,1,1.0,1,0
boy are good,1,1.0,1,0
you wont sleep well koraa the nightmar de3 3y3 veri necessari,1,1.0,1,0
what wrong the presid invit them the jubile hous you these ndc peopl,-1,1.0,0,1
fine satir the right time,2,1.0,2,0
dont think can sleep well today how can presec win how,1,1.0,1,0
factsafrica ghana ghana presid nana akufoaddo ha consist establish himself proud,1,1.0,1,0
for you you dont say ani good thing about nanawhen wa the last time your wife,1,1.0,1,0
foolish man you just open your mouth and say anyth,-1,1.0,0,1
presid akufo addo like add presec victori their achiev face with tear joy good night comrad,2,1.0,2,0
then hell die excess bleed co opposit deÃ‰â€º ndc akyÃ‰â€º paaa,-3,1.0,0,3
bless you our one and onli presid may you rule forev,1,1.0,1,0
find yourself seat popcorn and chill glass soda and just watch seri hila,-1,1.0,0,1
forget that idiot just bleed opposit,-1,1.0,0,1
thi the correct blue not that tye and dye blue team you support,2,1.0,2,0
you again can you now solv basic mathemat problem,-1,1.0,0,1
common sens miss here,-1,1.0,0,1
eeeeiiiiii thi move de3 old trick ooo,-1,1.0,0,1
shame chief wil kick nana out the flagstaff hous soon and they will face the disgr,-1,1.0,0,1
thank you your excel proud odade3,2,1.0,2,0
four for nana nana you are bless,1,1.0,1,0
you dey come lose make them come fast chale,1,1.0,1,0
Im confus what wrong pleas,-2,1.0,0,2
work presid let appreci hi good work vote him for anoth term offic 4morefornana,3,1.0,3,0
nana they are your children free sh mma 4more for nana more,1,1.0,1,0
liter the best school ghana proven again bar rais blueeeeeeeee letstalkabout6,2,1.0,2,0
just replac the name with and it almost pictur perfect,1,1.0,1,0
should come and compet some anaa the quiz mistress should just give them the troph,-1,1.0,0,1
your sens left you you are the reason for free sh take advantag,1,1.0,1,0
the guy too good,1,1.0,1,0
pleas tell akufoaddo let kimbu feel import small whi shi hi former school,-1,1.0,0,1
good even presid when are you take thi pic down catch you again build,1,1.0,1,0
everyth jon yawa fine thank god it onli hi tweet the other hand mahama wh,2,1.0,2,0
thi woman nice,1,1.0,1,0
should focu engin thi thing are useless the world todayfruitlessw should,-1,1.0,0,1
congratul great perform through out,1,1.0,1,0
sure you have idea how much your clueless presid wast fli ordinari chair,-1,1.0,0,1
when you learn put situat right context the begin wisdom,2,1.0,2,0
send the momono problem will definit meet your final ralli,-1,1.0,0,1
how can light and dark debat you have messag tell the peopl you still think,-1,1.0,0,1
age 77 still lie plagiaris speech and steal project abroad and present the,-1,1.0,0,1
like adisco them win thi time them dey hide everi valuabl asset for the jubile hous insid,1,1.0,1,0
the hype low,-1,1.0,0,1
you are warn caution partisan chief read more,-1,1.0,0,1
congratul great men,1,1.0,1,0
they would have perform better wa the presid,1,1.0,1,0
did well,1,1.0,1,0
absolut right,1,1.0,1,0
how mani coach rail train have you purchas for ghana sinc assum offic zero 0 nana addo failureinchief,-1,1.0,0,1
some you better not comment then display your tomfooleri,1,1.0,1,0
nana pleas univers student reopen dey need ryt now pass anyth,-1,1.0,0,1
proud you god richli bless you guy,2,1.0,2,0
pleas hope you still have you fugu and the black cup wore decemb 2016 kindli,-1,1.0,0,1
good work done guy fullup,2,1.0,2,0
say old saint the ironi,1,1.0,1,0
how mani did creat pleas tell the world,-1,1.0,0,1
the nhi wa work more effici for ghanaian under former presid than under presid,1,1.0,1,0
it fine,1,1.0,1,0
declar monday holiday make celebr well well,2,1.0,2,0
wa too good bro,1,1.0,1,0
the wise presid god bless you,2,1.0,2,0
inde presec won but think all the finalist should invit they were all superb especi mbebo,2,1.0,2,0
that anoth warm embrac see thi presidenti gestur not within polit ghanaian should circumspect,1,1.0,1,0
herh envi him mpo wish have that head studi that hard nanso y3de,-1,1.0,0,1
thank you nana more more,1,1.0,1,0
he best perform,1,1.0,1,0
all correct HE more for nana more for presec,1,1.0,1,0
for your informationhi excel the presid and first gentleman the republ ghana proud odade3,2,1.0,2,0
make showboy proud,1,1.0,1,0
masa when student megish excel robot intern face they had th,1,1.0,1,0
nana the mistress strateg cheat owass her conduct against our kumerican boy wa not fair,-2,1.0,0,2
you nigga spoil there,-1,1.0,0,1
thought wont also make mistakeread messag wellcheck urself befor tri correct,1,1.0,1,0
will congratul you too come decemb 7th the good peopl ghana will reward your good work we,4,1.0,4,0
doesnt just need free educ but free qualiti educ,2,1.0,2,0
serious that boy geniu wa support presec but that boy alon brilliant,2,1.0,2,0
forget that hi afraid JM ha alway given him sleepless night sinc 2007 dont,-1,1.0,0,1
theyr product free educ,1,1.0,1,0
open the school can all get smarter,1,1.0,1,0
at least free sh ha impact posit young live will the zongo mortuari same just ask ooo,1,1.0,1,0
trust you need these threee solv ghana econom crisi theyll will your parti some good,2,1.0,2,0
govern should give everybodi free data thi even,1,1.0,1,0
and next time let student have all the book for both elect and core and own them for good,1,1.0,1,0
Ei _pleas pay attent nabco2020 recruit and local govern recruit 2020 1st wai,-1,1.0,0,1
nana see someth the school you for open small week will enough,1,1.0,1,0
de3 wone nhwehwenimu de3 thi one too score point for top,1,1.0,1,0
the theori cant solv ani problem they need practic,-1,1.0,0,1
for open school see ein fool,-1,1.0,0,1
undisput greatest school the countri presido,1,1.0,1,0
invit the the runner up too and give the free scholarship for their univers educ,1,1.0,1,0
thank you Mr presid littl brother the middl and famili are humbl will visit you soon,1,1.0,1,0
the whole world mbebo feel pain herh,-1,1.0,0,1
can owass boy tag along they can come clean and arrang chair,1,1.0,1,0
kinbu win next year insha allah,1,1.0,1,0
asid their incompet they are also shameless and dishonest where ghana can find thi road Mr,-2,1.0,0,2
thi the best way you can channel get paid,1,1.0,1,0
good guy,1,1.0,1,0
nsmq turn nba final proud the boy,1,1.0,1,0
appoint oko boy and other presec alumni wise decis keep hi excel,1,1.0,1,0
wow thank you presid for thi great opportun,2,1.0,2,0
sir even the quiz mistress said 4more 4morefornana,-1,1.0,0,1
small boy with big brain bravo,1,1.0,1,0
thank presid akufoaddo compet govern all contest nsmq 2020 enjoy free sh,3,1.0,3,0
have congratul you too for give thi guy free educ,1,1.0,1,0
they are soo good prez,1,1.0,1,0
when should come pleas,-1,1.0,0,1
good prez support everything4 more for nana,1,1.0,1,0
will agre with oko boy for the first time ha sold hi soul the devil you can clearli see hi demeanor,-1,1.0,0,1
fresh layer and akokor nkwan marin chicken just dial 7254228 brows,1,1.0,1,0
stop be tyrant and old irrit you insult everyon ghana for the past year you,-2,1.0,0,2
when parti ha visionari men leader the youth enjoy,1,1.0,1,0
also the ndc and john mahama see the great leadership from the presidentmay the lord continu protect,2,1.0,2,0
hmmmm ghanaian and lie Dr bawumia the most outstand vice presid ever,-1,1.0,0,1
hellooo our dear presid are all the way for you keep do the good work and god shall alway,2,1.0,2,0
ha becom blatant liar for reason sad Fo,-3,1.0,0,3
look favour npp amp give four more year presid akufoaddo upper east 4morefornana,1,1.0,1,0
our convers mention free sh one the polici felt good about the initi,2,1.0,2,0
have never seen deceit presid like who after borrow soo much less,-1,1.0,0,1
just quick one cant our presid who brought about free sh grace with hi presenc the,1,1.0,1,0
pleas when you win add lot prempeh colleg old boy your team they realli know how agend,-1,1.0,0,1
talk cheap where are the 350 new sh month promis thi,-1,1.0,0,1
open gate dull who win nsmqfinal nsmq2020 nsmqonjoy,-1,1.0,0,1
insult take opposit insult retak void,-1,1.0,0,1
yoolast chk amaliba fail court case dey handl more dan 50,-1,1.0,0,1
thi the ghanaian spirit weve alway stood against dictat and corrupt incompet person like,-1,1.0,0,1
happi birthday akufo addo greatest achiev proud son gbewa,2,1.0,2,0
